No_points,Tr,Dataset,Id,Roi,Class,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271
205,2.019,Atlanta,sub-0#35#,1,0,0.444341814,0.443111248,0.440979829,0.44272634,0.442347466,0.441173415,0.438927694,0.4394838,0.440825555,0.441090149,0.442870722,0.441497353,0.443321984,0.439497873,0.44296426,0.445129587,0.441916477,0.444100694,0.441937044,0.444822901,0.441522399,0.442378638,0.4452629,0.441663209,0.443635675,0.439655267,0.442073752,0.441813903,0.444502404,0.442649768,0.442144639,0.442815112,0.43983153,0.442751763,0.442566789,0.442776021,0.445128277,0.446116213,0.445831031,0.44289302,0.442119046,0.440635796,0.44214527,0.444969097,0.443986613,0.441373252,0.443511474,0.440005318,0.438818113,0.441935348,0.441174888,0.44413237,0.445863884,0.443724492,0.442450888,0.442202849,0.440766554,0.441373605,0.440765563,0.440937246,0.441228441,0.441856061,0.444320559,0.443049318,0.44355845,0.442452767,0.441770076,0.445679714,0.441818836,0.442882845,0.444425085,0.443736475,0.446651164,0.44345173,0.441766495,0.447078932,0.446325147,0.442065905,0.444011131,0.441918569,0.440268828,0.442901656,0.440670575,0.440501288,0.441653051,0.440973881,0.443238413,0.443495978,0.442911739,0.442808388,0.441583915,0.441281427,0.44501364,0.441534156,0.441969424,0.444982174,0.443673904,0.44665188,0.445069262,0.445050523,0.444673857,0.441882528,0.44202139,0.445708753,0.439574997,0.441214628,0.443707105,0.441895773,0.44130252,0.44128011,0.442124158,0.442998688,0.441598734,0.443367462,0.442763894,0.443055941,0.442856912,0.443784479,0.440661563,0.442405864,0.442607872,0.441490792,0.442486704,0.440206464,0.441089258,0.444086442,0.44527938,0.444448836,0.441127633,0.438882213,0.440902123,0.443508243,0.441824097,0.44289259,0.44446438,0.443087596,0.444096878,0.445095208,0.442155776,0.441032033,0.445544627,0.441324291,0.440808424,0.44422708,0.444543765,0.443746951,0.444594815,0.441021448,0.446662805,0.442404982,0.438655289,0.440266767,0.443551245,0.441761857,0.444840496,0.445225182,0.44131722,0.442819718,0.442920008,0.442383851,0.441801177,0.442322309,0.439692778,0.441367271,0.445438765,0.440895563,0.442261271,0.443214723,0.443517791,0.443825969,0.44206446,0.443010641,0.446523646,0.445854027,0.444640706,0.442602025,0.44296403,0.442327976,0.439790067,0.442481516,0.442562002,0.442834754,0.447201484,0.4446683,0.442547148,0.444287201,0.441277679,0.443767739,0.443353103,0.442800941,0.443967533,0.44425058,0.441904028,0.443519739,0.445633722,0.444031271,0.444132476,0.443171296,0.437994015,0.437503675,0.43965987,0.439467954,0.43730638,0.440334393,0.443352969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2.019,Atlanta,sub-0#35#,2,0,0.406365135,0.402670579,0.404396539,0.405593526,0.401264419,0.404420262,0.400099023,0.400406066,0.403149841,0.402628916,0.406612492,0.402295593,0.402556014,0.40083555,0.402536559,0.405967408,0.400603462,0.404232938,0.400877221,0.401845202,0.401751751,0.403054103,0.406182861,0.400533417,0.404719407,0.399858439,0.402060759,0.399790233,0.402973881,0.404904256,0.403691621,0.405897646,0.404810579,0.403687466,0.402369101,0.401519456,0.407466704,0.403125433,0.406224036,0.404000251,0.402850968,0.403289647,0.400854767,0.40408194,0.405296927,0.4007259,0.403220127,0.401786426,0.402821772,0.402193644,0.402902556,0.402776163,0.402579503,0.402355809,0.405152906,0.403199605,0.401633853,0.404104102,0.402476773,0.404897918,0.403394825,0.402950276,0.404626636,0.404305966,0.403922862,0.399434873,0.40207661,0.4044371,0.401533565,0.40253721,0.407155164,0.401236611,0.405901666,0.407018306,0.401638376,0.405535577,0.406169134,0.401748012,0.403663146,0.403586969,0.40235032,0.403625667,0.403287939,0.402590268,0.405354823,0.401638893,0.405398681,0.403263,0.404535714,0.405309173,0.402244661,0.402925416,0.404726493,0.400792264,0.400362732,0.404363025,0.402444755,0.406216818,0.404053225,0.404022132,0.406368014,0.403165175,0.404014611,0.405591931,0.402874842,0.404138756,0.401975091,0.400684845,0.403998963,0.404914425,0.403434665,0.405562931,0.402920763,0.403529612,0.404949497,0.402959426,0.405814438,0.403949252,0.401967264,0.401353997,0.400684021,0.401609743,0.40396918,0.402104322,0.4040312,0.407191931,0.408401318,0.403786827,0.40492738,0.401905202,0.400415882,0.404451321,0.402706454,0.40408602,0.404004034,0.404110121,0.408333657,0.406770918,0.402890298,0.404039632,0.406624469,0.404191523,0.406495522,0.404632755,0.40412644,0.405384345,0.405571871,0.400831013,0.404517322,0.40229057,0.400442846,0.401849862,0.404543678,0.402029234,0.404540408,0.405041375,0.400613001,0.403142466,0.404609165,0.402207908,0.40406663,0.404639055,0.403371967,0.403447373,0.404875068,0.402752755,0.402389778,0.404651131,0.402834862,0.405900396,0.402422462,0.405400232,0.407697342,0.40601934,0.406899021,0.405803781,0.405440608,0.407513888,0.404583807,0.405307019,0.40540733,0.40367331,0.406840752,0.407235205,0.40317529,0.407893622,0.402483866,0.403341089,0.407189712,0.402109099,0.405240644,0.404312042,0.401285172,0.406065425,0.403802355,0.403820647,0.403603029,0.403020337,0.399552033,0.398901156,0.400412946,0.39945319,0.397596572,0.402427517,0.402725714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2.019,Atlanta,sub-0#35#,3,0,0.42864484,0.425749505,0.42024955,0.425161938,0.42077337,0.426264323,0.423058078,0.421113795,0.424381078,0.422509453,0.423515592,0.425795477,0.426016182,0.423408099,0.423878469,0.426288634,0.422850291,0.430165116,0.423968197,0.424524019,0.420976448,0.423927707,0.430126756,0.426576183,0.422323033,0.420739318,0.424227045,0.419255511,0.422701187,0.423771137,0.419602315,0.423221755,0.421918223,0.424319735,0.42687929,0.427205687,0.431551472,0.426758389,0.429279788,0.427188513,0.423816301,0.42626834,0.426238143,0.426530029,0.426947922,0.423657812,0.425858145,0.424980908,0.421961215,0.424359491,0.421993382,0.425684954,0.427644907,0.422975127,0.4252542,0.419329975,0.419930483,0.423910958,0.41968114,0.424063615,0.423509126,0.422914706,0.428071559,0.425353796,0.424894054,0.428505905,0.424414585,0.42981585,0.426941199,0.426488114,0.429111059,0.431214527,0.430480409,0.430411162,0.427199417,0.426306582,0.430155348,0.424616977,0.426263504,0.426168508,0.421585117,0.423918476,0.42636203,0.423776282,0.423707453,0.425493826,0.423957374,0.422498531,0.424029668,0.425012427,0.424872328,0.424588192,0.425944639,0.427637333,0.425709533,0.428140255,0.425200766,0.425725699,0.426869446,0.426003172,0.427444384,0.426196612,0.426696744,0.427983942,0.422671004,0.423427938,0.428637256,0.425934063,0.424493413,0.422730389,0.421761188,0.423862792,0.424823113,0.424838906,0.428136738,0.425458863,0.425785463,0.425827824,0.421046523,0.422047031,0.424611681,0.424185972,0.423008971,0.42555922,0.423987369,0.427527018,0.428754452,0.422159181,0.425495364,0.423713646,0.423048931,0.428792168,0.428910805,0.423304907,0.426592206,0.428243971,0.427458531,0.426268233,0.422792175,0.424087117,0.427258568,0.426190544,0.425054555,0.424066152,0.424074369,0.42716981,0.428667435,0.424691666,0.424539198,0.423427861,0.423545537,0.424515139,0.425041374,0.422641734,0.428166576,0.428537315,0.421123485,0.423902085,0.425853483,0.423185297,0.422878056,0.423588975,0.422867894,0.42424398,0.427418116,0.422301976,0.424849017,0.427398719,0.425704052,0.424903086,0.425222269,0.427768677,0.429318242,0.425763366,0.428363738,0.428147856,0.423143594,0.427993907,0.421603554,0.424172744,0.423926543,0.424473473,0.426521091,0.426696695,0.424735153,0.42475585,0.421793807,0.42098367,0.42605247,0.423720383,0.423793889,0.427154879,0.427019416,0.427743329,0.427467751,0.422605027,0.425684223,0.425030828,0.421572481,0.421147192,0.425642602,0.424417579,0.421183963,0.423775576,0.430824745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2.019,Atlanta,sub-0#35#,4,0,0.392681265,0.395775135,0.391909234,0.390927726,0.388851803,0.393815601,0.386301296,0.389691663,0.392406943,0.392164951,0.39381555,0.391338578,0.390608127,0.388601464,0.392720224,0.39287633,0.394366355,0.395788322,0.39223234,0.393056066,0.392340823,0.392061496,0.396276945,0.391008397,0.39033486,0.391648002,0.388433605,0.390261296,0.389544797,0.394175151,0.388115708,0.39244655,0.388374963,0.390555995,0.39396051,0.392616764,0.396819971,0.391068722,0.395536348,0.394823892,0.39105655,0.395572132,0.394273031,0.392175518,0.393150362,0.388407589,0.392224541,0.391337735,0.391476798,0.391639334,0.389368767,0.393372708,0.394658361,0.389672932,0.39565198,0.392994461,0.38893625,0.394003258,0.388388727,0.391070745,0.39108748,0.391561741,0.396923448,0.393654258,0.395007108,0.397376902,0.390935893,0.394119431,0.394072538,0.395630519,0.398632422,0.395618017,0.396003926,0.394232601,0.394462212,0.39701461,0.394548478,0.392662543,0.392620674,0.394437805,0.390714158,0.391968885,0.391626383,0.391273612,0.394809819,0.392402916,0.392564425,0.390476449,0.392168827,0.393145916,0.390982244,0.391740538,0.394734695,0.394086809,0.389530314,0.396356992,0.393595744,0.393215199,0.394252922,0.391148277,0.392994195,0.391606795,0.391001893,0.396715848,0.391256765,0.393330191,0.393276306,0.391731663,0.392442552,0.393935631,0.391817434,0.392688165,0.395763249,0.392618347,0.395900962,0.393525001,0.393296722,0.39207721,0.39116506,0.392485327,0.395160411,0.391867509,0.394034134,0.391841103,0.393784131,0.396365412,0.395350705,0.391334548,0.391206136,0.39289501,0.390858468,0.394435232,0.395833566,0.39105346,0.393394626,0.394716173,0.396316148,0.392804829,0.390775496,0.392465661,0.395905761,0.39075527,0.395393979,0.392633832,0.39181191,0.394671848,0.396305089,0.391462342,0.395288722,0.391392899,0.390629483,0.394842994,0.395019009,0.392182706,0.397281045,0.394700922,0.39144065,0.394489475,0.394413119,0.389398479,0.388639204,0.393712436,0.39198718,0.392822616,0.395429447,0.392011621,0.39626945,0.393688742,0.393621364,0.395532939,0.394217783,0.395940976,0.3979926,0.395604725,0.39479409,0.392338308,0.390690767,0.393475586,0.389526377,0.391593681,0.393816203,0.390663612,0.393400725,0.395016139,0.392673841,0.393926425,0.392532507,0.388309047,0.393640399,0.391573105,0.389572405,0.393777122,0.393925271,0.394525634,0.398777333,0.393511502,0.390338641,0.392547381,0.390480435,0.391671138,0.391635779,0.391642806,0.389512937,0.391029772,0.392928044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2.019,Atlanta,sub-0#35#,5,0,0.423684567,0.424431785,0.422683784,0.424005312,0.423348666,0.425413141,0.419229644,0.422103174,0.42083509,0.421185549,0.420509213,0.419897989,0.421885322,0.419957364,0.422374585,0.423725089,0.422896214,0.424543717,0.42509415,0.422009869,0.423570127,0.420346904,0.427247312,0.42173332,0.42268323,0.419296257,0.420500474,0.421216192,0.421970961,0.422280332,0.417215817,0.420994848,0.420221512,0.419974668,0.423561149,0.420895481,0.424446873,0.422068252,0.42503695,0.42593496,0.4213501,0.425081598,0.427390255,0.422552077,0.42267442,0.419906176,0.423325413,0.422963973,0.419780188,0.420818004,0.420914622,0.419121626,0.425525075,0.422059684,0.425268266,0.420204071,0.422143137,0.422088035,0.419298363,0.422499125,0.418592099,0.42225939,0.424483088,0.426776513,0.428349736,0.430106495,0.424518302,0.425273807,0.426086336,0.422368788,0.426039306,0.42654987,0.425102127,0.426102707,0.426255014,0.425061949,0.425464669,0.422438787,0.420594786,0.421810764,0.420428027,0.421030257,0.423511434,0.418723865,0.421159321,0.419311523,0.420075122,0.421812979,0.420213352,0.422545488,0.4199207,0.422314087,0.422568702,0.422745035,0.420943423,0.42339512,0.423634957,0.421746803,0.424770916,0.420238027,0.423539848,0.419975049,0.423021594,0.423940316,0.420459803,0.420324902,0.422028951,0.419935541,0.422045854,0.423045396,0.422190998,0.424827868,0.425136082,0.42291652,0.424027387,0.422824384,0.423978625,0.422004379,0.418512462,0.424958397,0.425386979,0.421300073,0.422634682,0.4243839,0.423587108,0.426576105,0.425667368,0.425606312,0.424190072,0.422534446,0.422294631,0.426119512,0.424560363,0.422614672,0.423595297,0.422286471,0.425024698,0.421524934,0.420009212,0.422146105,0.423152341,0.424875426,0.425754884,0.426370189,0.424686759,0.425642686,0.429508977,0.424035549,0.424240813,0.425159796,0.421471826,0.420876057,0.425943457,0.421204883,0.426584223,0.424112128,0.418817467,0.422659933,0.422741036,0.417868725,0.420110094,0.422117742,0.421843085,0.42118917,0.424880529,0.421708771,0.426685535,0.424019799,0.420758458,0.421663507,0.424055333,0.42291918,0.423409318,0.425491185,0.423352523,0.421121315,0.422093393,0.42636545,0.422850312,0.423326185,0.425359131,0.426388272,0.423755888,0.426992408,0.419449622,0.424161408,0.423778997,0.42172743,0.426660555,0.422172304,0.420256349,0.424150141,0.422210987,0.423914894,0.426657853,0.42062302,0.419287795,0.423890596,0.418804551,0.421288627,0.420365058,0.42205353,0.417916481,0.422012849,0.421839149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2.019,Atlanta,sub-0#35#,6,0,0.422811793,0.421817589,0.420347968,0.423381249,0.424124047,0.423611721,0.421109911,0.422104443,0.4244537,0.420403201,0.422541682,0.421148854,0.422176526,0.422472425,0.42224141,0.425684758,0.420312252,0.425054783,0.424460255,0.421852001,0.425856154,0.421260649,0.425991298,0.423361627,0.425234088,0.423097208,0.423145651,0.423148669,0.424008877,0.422158996,0.418627183,0.421386481,0.419469923,0.421230622,0.423654253,0.422786664,0.423676861,0.421924747,0.42365236,0.423561864,0.422243387,0.423477726,0.425981785,0.424451518,0.421636594,0.420845188,0.424339267,0.422798204,0.418760967,0.42333418,0.422311832,0.424091243,0.42606593,0.41825607,0.424787266,0.422017538,0.421188169,0.425214418,0.424309431,0.42105987,0.420261827,0.421258929,0.423991236,0.424200397,0.423192234,0.42303033,0.422068638,0.424707874,0.421747832,0.420232635,0.424506324,0.424177509,0.424094656,0.426025758,0.421660174,0.423547938,0.42283757,0.420002654,0.422657467,0.420652878,0.418358113,0.422800643,0.422765659,0.425515408,0.423994573,0.421754007,0.422015724,0.422931005,0.420181736,0.424205904,0.425282519,0.422087394,0.424415782,0.426739378,0.423266818,0.424462007,0.425592563,0.422139553,0.425312396,0.421983368,0.422251945,0.424378118,0.4210313,0.426284589,0.422619052,0.421141617,0.425929812,0.424510704,0.424158753,0.423541081,0.420479742,0.42347243,0.422773501,0.424279621,0.425506082,0.423397393,0.42283337,0.422483843,0.4226917,0.424341127,0.425302802,0.421147181,0.423520547,0.423863358,0.423147331,0.428138838,0.426759342,0.423905723,0.42379784,0.424325612,0.421705535,0.423800185,0.426608257,0.421879858,0.422546488,0.424302704,0.425849925,0.426533867,0.420301849,0.42282585,0.427434563,0.427038783,0.423559815,0.42683243,0.426507668,0.425997975,0.429105421,0.425382239,0.423564209,0.424607229,0.422956588,0.422439887,0.4256924,0.423474854,0.421960312,0.423131971,0.421850216,0.422779626,0.424540075,0.417899048,0.420358079,0.423464896,0.424559506,0.422488886,0.426700321,0.425131635,0.425470091,0.424155211,0.422002703,0.422878864,0.424469756,0.424365327,0.42537046,0.422745951,0.424832706,0.424187223,0.420522808,0.424751325,0.423478628,0.42386561,0.425603497,0.424634643,0.425743944,0.425192502,0.422510795,0.425838282,0.423986606,0.423051277,0.423719791,0.424776083,0.420575961,0.423200091,0.425008285,0.421708826,0.425546812,0.421504282,0.42011074,0.42198798,0.421801947,0.421381563,0.42206832,0.420240097,0.420486503,0.417433648,0.425312999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2.019,Atlanta,sub-0#35#,7,0,0.496847823,0.494536342,0.49150492,0.493844101,0.492299005,0.49371545,0.491466394,0.490839022,0.493560673,0.491369923,0.494905011,0.49243247,0.49381491,0.497503108,0.496228898,0.496019229,0.491212186,0.495042296,0.495940843,0.493975801,0.496019868,0.493922938,0.497647562,0.496893867,0.494601579,0.492641931,0.493546971,0.494447721,0.494453625,0.495425781,0.491019157,0.493350988,0.490201251,0.491721691,0.496023332,0.494229772,0.498185023,0.496897068,0.497138341,0.499926438,0.495282144,0.497037445,0.492509733,0.493935655,0.493448483,0.490580577,0.494420467,0.493121174,0.488724521,0.49092731,0.495045003,0.496257134,0.500998995,0.492955768,0.492673496,0.493018112,0.490596343,0.494366451,0.495439591,0.493870375,0.494937772,0.492240313,0.495659022,0.497214794,0.495420759,0.496963507,0.496378775,0.499189889,0.497534427,0.492511969,0.501401337,0.496048328,0.49533065,0.500501885,0.493676499,0.496254137,0.499896355,0.494074379,0.495925216,0.499720329,0.493569047,0.492187519,0.495748347,0.493038435,0.49753577,0.492884399,0.493120196,0.49799681,0.495404249,0.494053644,0.494305217,0.495768285,0.493272533,0.498273086,0.493961221,0.499636661,0.49858427,0.496078474,0.497259418,0.496290464,0.49953618,0.496351016,0.496273229,0.498191898,0.490519834,0.492189936,0.493219825,0.495884908,0.492792779,0.495394686,0.491676095,0.495899535,0.492935959,0.496977446,0.499489254,0.495262821,0.497609019,0.497127376,0.493985835,0.4931573,0.495836625,0.492282346,0.491887805,0.493036506,0.495033202,0.495961107,0.499866113,0.497167486,0.493846518,0.493548858,0.492648909,0.495115532,0.496544648,0.494892831,0.49611781,0.494219649,0.498473927,0.496908626,0.494186662,0.486483279,0.496060979,0.491301689,0.495022003,0.495686728,0.495739815,0.49564619,0.498177311,0.496387744,0.497162118,0.49352083,0.490879847,0.492312189,0.496999119,0.492400171,0.49805703,0.499156793,0.491272014,0.493547703,0.494501681,0.492520326,0.494090919,0.490951733,0.494548071,0.494265552,0.495504822,0.4933644,0.498117493,0.49587738,0.491985517,0.497156925,0.494800269,0.496542231,0.498184302,0.496564497,0.494986144,0.497049092,0.496505292,0.497594712,0.494158113,0.496548339,0.497507965,0.493578747,0.499961852,0.498139012,0.495776224,0.496127073,0.494045527,0.497137988,0.490636041,0.494848157,0.495399458,0.496123642,0.494664766,0.496205637,0.495613397,0.495956221,0.496302101,0.494847387,0.494408774,0.488513365,0.492708828,0.49200689,0.49027128,0.494639954,0.499549908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2.019,Atlanta,sub-0#35#,8,0,0.490388279,0.487644827,0.481557471,0.482190318,0.483131243,0.48558846,0.482821022,0.481930394,0.484703648,0.485087049,0.484722132,0.485053466,0.487982835,0.486447465,0.486330335,0.487800447,0.485188976,0.489235773,0.487523411,0.487688565,0.484728864,0.486357344,0.490918678,0.488655738,0.487454693,0.481597432,0.482337004,0.481385794,0.484387592,0.484370155,0.480609146,0.48866745,0.484955913,0.482868908,0.487748989,0.486941208,0.495828608,0.48947453,0.492491881,0.490285152,0.487380175,0.485133612,0.48774422,0.48977931,0.487797023,0.483435748,0.488374347,0.485179253,0.481928718,0.484520745,0.480829595,0.486622188,0.487414853,0.480737252,0.482875948,0.482123623,0.482638776,0.487215687,0.487316321,0.490462649,0.487466579,0.484082652,0.489628285,0.489930903,0.488481539,0.489006973,0.491084131,0.493353636,0.487814431,0.487083692,0.491381233,0.488336349,0.488446422,0.491624323,0.485401681,0.489090924,0.490298634,0.484567087,0.485757546,0.489181024,0.484567895,0.485128502,0.484534937,0.489836713,0.487788019,0.491037644,0.491398609,0.490822831,0.487381431,0.487377616,0.484104267,0.484772722,0.491680417,0.490459316,0.487216236,0.491257728,0.488856122,0.486065643,0.490467831,0.487695303,0.494412678,0.488887419,0.489408498,0.489312191,0.480893743,0.485007837,0.489590325,0.48453791,0.486702507,0.486492832,0.483019427,0.484259322,0.484157189,0.488940345,0.489902436,0.485482931,0.487513233,0.489896585,0.482881273,0.484692132,0.485696194,0.485757694,0.484969543,0.484739446,0.485276794,0.48796454,0.488888486,0.484606366,0.483979042,0.483550167,0.485344268,0.489456876,0.488327607,0.487342673,0.49032184,0.487136129,0.492592013,0.487132644,0.480442269,0.482577566,0.489429602,0.483663399,0.482233561,0.487878837,0.487258851,0.487774612,0.491104146,0.485977226,0.48510446,0.481403322,0.479909787,0.485639353,0.48769299,0.482851686,0.487432898,0.487585489,0.487762152,0.486295895,0.484907608,0.486758383,0.487547283,0.482828795,0.482534232,0.483091869,0.488828447,0.487168603,0.488889641,0.485248561,0.483418608,0.487501673,0.486533992,0.489142133,0.493709305,0.489450706,0.489262289,0.490127629,0.487042656,0.485191498,0.482961333,0.482346822,0.484021297,0.486435984,0.492440158,0.490937253,0.486480328,0.484050025,0.483814875,0.485951842,0.48609108,0.48613407,0.486336527,0.489761627,0.488036916,0.490107598,0.489748006,0.487249913,0.487756001,0.486150863,0.485985687,0.482598367,0.485979356,0.484838865,0.480640043,0.486354311,0.492793966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2.019,Atlanta,sub-0#35#,9,0,0.513949265,0.51258317,0.500334042,0.507874671,0.500930129,0.507724704,0.501308279,0.496184647,0.502145309,0.504643195,0.505564229,0.509868172,0.513200242,0.50931519,0.508217784,0.511432228,0.507586068,0.509953002,0.515380632,0.512581741,0.506297918,0.504323765,0.509425586,0.514365273,0.502571281,0.509494812,0.50476257,0.50723947,0.503551516,0.504214526,0.500709274,0.505981173,0.5108422,0.508406262,0.510987524,0.508023407,0.519958487,0.514642288,0.517744758,0.515871322,0.507272476,0.514723041,0.517185396,0.514863365,0.50655109,0.499472739,0.502143954,0.50578256,0.504832448,0.505252632,0.504883238,0.510274094,0.513651855,0.514916199,0.502272381,0.503707665,0.499999686,0.513245835,0.514414474,0.513168936,0.508861286,0.505118626,0.512637494,0.515920757,0.506900163,0.509080959,0.513146436,0.518533597,0.513067874,0.50708821,0.516201885,0.512395468,0.512348668,0.513528416,0.509876559,0.509425488,0.513306637,0.507586105,0.506079587,0.513869065,0.51186953,0.511118932,0.510946833,0.506906173,0.512237064,0.512092935,0.514589417,0.512650191,0.510247406,0.503446759,0.508508001,0.510145618,0.509139643,0.512077676,0.515414993,0.515596315,0.514130378,0.510589644,0.51711989,0.514675959,0.519186878,0.518286004,0.516528335,0.511154019,0.508349265,0.506112827,0.513103861,0.513294161,0.511993881,0.510447153,0.512005088,0.507220381,0.504963339,0.509060836,0.514497419,0.515100994,0.515326949,0.507389548,0.506800776,0.499552322,0.509142414,0.512345245,0.509217687,0.510706261,0.504543229,0.513750343,0.515755026,0.505227668,0.511780919,0.503042894,0.506036926,0.509444848,0.514016101,0.509757812,0.509437188,0.515880202,0.518791301,0.50971669,0.504251534,0.500408342,0.511440492,0.513978736,0.510892719,0.512217544,0.514767119,0.508831236,0.520751685,0.518137934,0.513576422,0.509320695,0.508564579,0.506775024,0.513402501,0.510529359,0.511108611,0.516890389,0.507933725,0.50911431,0.507904524,0.507634185,0.506063281,0.500803833,0.510743257,0.501531019,0.508057065,0.51418331,0.51324283,0.509759007,0.507651697,0.509931844,0.510818961,0.511614942,0.517843185,0.513048637,0.514084342,0.516763464,0.515868798,0.509649866,0.507994354,0.508034749,0.511125102,0.51336202,0.516369057,0.516185555,0.508585663,0.502807592,0.501146391,0.502531735,0.501983987,0.507574725,0.504314578,0.509634607,0.516411152,0.510445367,0.508508814,0.511294182,0.510002498,0.515172597,0.510400095,0.512153503,0.510634929,0.505175241,0.50384863,0.510228994,0.514271477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
